,equity
2021-12-08,13.29096355965058
2021-12-09,13.262858921700781
2021-12-10,13.528982734235552
2021-12-13,13.501317182512105
2021-12-14,13.443222421014301
2021-12-15,13.799434540242709
2021-12-16,13.752326788849249
2021-12-17,13.670773105097448
2021-12-20,13.592197691538722
2021-12-21,13.685918193813697
2021-12-22,13.864892958657283
2021-12-23,13.94228795027275
2021-12-27,14.241384564298043
2021-12-28,14.167215030332036
2021-12-29,14.179308651290022
2021-12-30,14.085790061882232
2021-12-31,14.01726323357529
2022-01-03,14.150285683203178
2022-01-04,14.000333886446434
2022-01-05,13.569827551617983
2022-01-06,13.501300723311044
2022-01-07,13.377146436991683
2022-01-10,13.367043653307277
2022-01-11,13.527324957576008
2022-01-12,13.590955219562339
2022-01-13,13.518972481151303
2022-01-14,13.633296044184066
2022-01-18,13.57057996516526
2022-01-19,13.516521233346502
2022-01-20,13.456202199207768
2022-01-21,13.473215797014658
2022-01-24,13.504260741737955
2022-01-25,13.516868426879359
2022-01-26,13.359608010916444
2022-01-27,13.30152198472941
2022-01-28,13.482093138588619
2022-01-31,13.603506582660954
2022-02-01,13.633755563748313
2022-02-02,13.71393578793561
2022-02-03,13.52351673383665
2022-02-04,13.503419045027048
2022-02-07,13.483572835302574
2022-02-08,13.51722323218394
2022-02-09,13.62528659042378
2022-02-10,13.440301875358427
2022-02-11,13.377434257204802
2022-02-14,13.366883123623596
2022-02-15,13.454682879413365
2022-02-16,13.476283936203426
2022-02-17,13.604434052194609
2022-02-18,13.582478479487147
2022-02-22,13.59605489182611
2022-02-23,13.591240885219452
2022-02-24,13.563379277420141
2022-02-25,13.711175865193015
2022-02-28,13.86015499927317
2022-03-01,14.047220119113991
2022-03-02,13.868568065585267
2022-03-03,13.93972621329965
2022-03-04,14.119894449271722
2022-03-07,14.19483612769184
2022-03-08,14.342968468431621
2022-03-09,14.08563061954832
2022-03-10,14.075282959357988
2022-03-11,14.023914191164195
2022-03-14,13.829427291892314
2022-03-15,13.69691702782399
2022-03-16,13.839361079470187
2022-03-17,13.912596402605455
2022-03-18,13.987476583963455
2022-03-21,13.894379171788948
2022-03-22,13.93759507114586
2022-03-23,13.894714616993149
2022-03-24,13.960766493642259
2022-03-25,13.92321554920632
2022-03-28,14.02225191144708
2022-03-29,14.14393538265716
2022-03-30,14.056599510929802
2022-03-31,13.961528960595771
2022-04-01,14.001097509544188
2022-04-04,14.121038995483508
2022-04-05,13.947722330811152
2022-04-06,13.853486310868439
2022-04-07,13.871228066217146
2022-04-08,13.817567411768861
2022-04-11,13.666313047058187
2022-04-12,13.673957275265229
2022-04-13,13.767363330613955
2022-04-14,13.619658344700325
2022-04-18,13.602707848021453
2022-04-19,13.66765867935783
2022-04-20,13.715949320234905
2022-04-21,13.575541922998353
2022-04-22,13.51285525960482
2022-04-25,13.43483896203413
2022-04-26,13.489908910327838
2022-04-27,13.401353932388304
2022-04-28,13.427816067956154
2022-04-29,13.39133125566239
2022-05-02,13.209227675769073
2022-05-03,13.2345014423754
2022-05-04,13.478816602163647
2022-05-05,13.38554091161638
2022-05-06,13.358442722396868
2022-05-09,13.311284981851655
2022-05-10,13.277297321234304
2022-05-11,13.372447026142666
2022-05-12,13.292033047843626
2022-05-13,13.203344153022343
2022-05-16,13.204222591169101
2022-05-17,13.290053573125729
2022-05-18,13.341021653607811
2022-05-19,13.463024251684812
2022-05-20,13.498983536692085
2022-05-23,13.489422000777042
2022-05-24,13.598315693338435
2022-05-25,13.571032626580402
2022-05-26,13.703364358728928
2022-05-27,13.881424959436822
2022-05-31,13.770022121924328
2022-06-01,13.667019775428459
2022-06-02,13.80714321386489
2022-06-03,13.680408476503892
2022-06-06,13.649880661951146
2022-06-07,13.742836928061475
2022-06-08,13.642580689825179
2022-06-09,13.614837592650472
2022-06-10,13.350535515804374
2022-06-13,13.055605006091168
2022-06-14,12.951239440805702
2022-06-15,13.126140209059056
2022-06-16,13.24279581122847
2022-06-17,13.190332240059401
2022-06-21,13.13146132317768
2022-06-22,13.240620922202353
2022-06-23,13.237427671788096
2022-06-24,13.424389206637915
2022-06-27,13.360926101138336
2022-06-28,13.358550896053778
2022-06-29,13.407152733146617
2022-06-30,13.417920226773091
2022-07-01,13.550523659908121
2022-07-05,13.588257590715415
2022-07-06,13.553503743649724
2022-07-07,13.613445377321968
2022-07-08,13.566516470104471
2022-07-11,13.542496963933859
2022-07-12,13.498465699492629
2022-07-13,13.49198483957779
2022-07-14,13.43825925146002
2022-07-15,13.58959444165469
2022-07-18,13.513651229925644
2022-07-19,13.49878572720243
2022-07-20,13.42870897140935
2022-07-21,13.573532057482037
2022-07-22,13.588284923514149
2022-07-25,13.57241878178477
2022-07-26,13.49474498162279
2022-07-27,13.683588606072945
2022-07-28,13.837095942030963
2022-07-29,13.940591987828743
2022-08-01,13.948450170190554
2022-08-02,13.80601491289303
2022-08-03,13.942615475135696
2022-08-04,13.973238843333409
2022-08-05,13.860387181945905
2022-08-08,13.893154804228494
2022-08-09,13.844901200528138
2022-08-10,14.240178087592398
2022-08-11,14.192911600120274
2022-08-12,14.482768976149513
2022-08-15,14.535661457409448
2022-08-16,14.541510852228605
2022-08-17,14.44090355639235
2022-08-18,14.515961106843418
2022-08-19,14.355938061284714
2022-08-22,14.174955329172203
2022-08-23,14.140442736132629
2022-08-24,14.139457707933973
2022-08-25,14.284565252680832
2022-08-26,14.034410886998224
2022-08-29,13.948098066862258
2022-08-30,13.869474526803085
2022-08-31,13.787972807171116
2022-09-01,13.742673058847307
2022-09-02,13.708713444925348
2022-09-06,13.606479594001522
2022-09-07,13.77318763378323
2022-09-08,13.792732568208278
2022-09-09,13.900561302108812
2022-09-12,13.919053691702523
2022-09-13,13.7893122025708
2022-09-14,13.819107224813461
2022-09-15,13.716916564938643
2022-09-16,13.64231486843549
2022-09-19,13.628213115285519
2022-09-20,13.547085859171828
2022-09-21,13.605549021067953
2022-09-22,13.445859187128981
2022-09-23,13.338051292793397
2022-09-26,13.149571149352052
2022-09-27,13.118162160534123
2022-09-28,13.402249639538322
2022-09-29,13.36976242147168
2022-09-30,13.352829282432774
2022-10-03,13.581207380766624
2022-10-04,13.692513675798859
2022-10-05,13.589757423874063
2022-10-06,13.544676873717078
2022-10-07,13.437168995066344
2022-10-10,13.29552398043235
2022-10-11,13.298696795028272
2022-10-12,13.355986910219306
2022-10-13,13.281695650999959
2022-10-14,13.161834902991409
2022-10-17,13.187743074587363
2022-10-18,13.21869431211681
2022-10-19,13.060986563944107
2022-10-20,13.001830650648833
2022-10-21,13.13241714795221
2022-10-24,13.10265904731267
2022-10-25,13.19928080947927
2022-10-26,13.274914455469759
2022-10-27,13.311615742053894
2022-10-28,13.209443867564898
2022-10-31,13.125595109519342
2022-11-01,13.17726503382313
2022-11-02,13.120133147461681
2022-11-03,13.066561646593566
2022-11-04,13.253151788806308
2022-11-07,13.203486639456473
2022-11-08,13.399950065739382
2022-11-09,13.389213496891994
2022-11-10,13.907334598045127
2022-11-11,13.960170178980583
2022-11-14,13.884058699085223
2022-11-15,13.994765152438477
2022-11-16,13.992909897134197
2022-11-17,13.923960973416085
2022-11-18,13.931034000737393
2022-11-21,13.901359339695416
2022-11-22,14.034687443391647
2022-11-23,14.116674564317178
2022-11-25,14.11291576176566
2022-11-28,14.003222455149952
2022-11-29,13.961647874162384
2022-11-30,14.24432799160778
2022-12-01,14.302567407636314
2022-12-02,14.30883995014028
2022-12-05,14.113576860422526
2022-12-06,14.176240187136395
2022-12-07,14.30233512730502
2022-12-08,14.267960490146242
2022-12-09,14.240415999944435
2022-12-12,14.171412001418
2022-12-13,14.356259272438084
2022-12-14,14.330024125597124
2022-12-15,14.154755997890263
2022-12-16,14.021332931288294
2022-12-19,13.905008725119703
2022-12-20,13.864054568318918
2022-12-21,13.976272373109174
2022-12-22,13.874422372981138
2022-12-23,13.882920633804359
2022-12-27,13.79743253319101
2022-12-28,13.695157419819148
2022-12-29,13.8520422656278
2022-12-30,13.80499408286744
2023-01-03,13.916822137354842
2023-01-04,14.035657147419665
2023-01-05,13.938174256915495
2023-01-06,14.187677713479694
2023-01-09,14.201682869455071
2023-01-10,14.206843566347615
2023-01-11,14.247624974408064
2023-01-12,14.299497484817845
2023-01-13,14.354972466651626
2023-01-17,14.328675634508354
2023-01-18,14.312850997324317
2023-01-19,14.247159408691894
2023-01-20,14.481951101739774
2023-01-23,14.472318102412688
2023-01-24,14.54022818704425
2023-01-25,14.58174332282148
2023-01-26,14.489351407060004
2023-01-27,14.468301566566797
2023-01-30,14.427085922854012
2023-01-31,14.48985496016254
2023-02-01,14.60336548743679
2023-02-02,14.706726769536765
2023-02-03,14.549625724376313
2023-02-06,14.502010150434371
2023-02-07,14.49088134116584
2023-02-08,14.535538827263498
2023-02-09,14.445358871383505
2023-02-10,14.427372071009497
2023-02-13,14.407866094993317
2023-02-14,14.371937130035809
2023-02-15,14.439076801519963
2023-02-16,14.31572200416904
2023-02-17,14.317942303070652
2023-02-21,14.096358222430167
2023-02-22,14.099209874993255
2023-02-23,14.164013799553658
2023-02-24,14.04552929890727
2023-02-27,14.09081370914422
2023-02-28,14.07582750788755
2023-03-01,13.978275214725672
2023-03-02,14.003879028412
2023-03-03,14.172540035970709
2023-03-06,14.124140183694974
2023-03-07,14.001435338863166
2023-03-08,13.995903415011277
2023-03-09,14.108298296615036
2023-03-10,14.390314010010163
2023-03-13,14.642661964230209
2023-03-14,14.531145401393971
2023-03-15,14.69283181828437
2023-03-16,14.641622089523507
2023-03-17,14.94137211865454
2023-03-20,14.914111822619839
2023-03-21,14.708488781951237
2023-03-22,14.930468445574283
2023-03-23,14.99350601072175
2023-03-24,15.04495188551234
2023-03-27,14.96638970787795
2023-03-28,14.945041208011395
2023-03-29,15.040769906772667
2023-03-30,15.096264292450996
2023-03-31,15.243999535742686
2023-04-03,15.219773251692132
2023-04-04,15.13598709191785
2023-04-05,14.963367116415975
2023-04-06,15.04816373157792
2023-04-10,15.04008779011829
2023-04-11,14.898761125067272
2023-04-12,14.813966050233661
2023-04-13,15.089550813607062
2023-04-14,15.005764653832781
2023-04-17,15.060276873603199
2023-04-18,15.106711611585652
2023-04-19,15.063305159109518
2023-04-20,14.96437757180364
2023-04-21,14.915921923045861
2023-04-24,14.960019615533357
2023-04-25,14.915290055044652
2023-04-26,14.85462624398106
2023-04-27,14.954037479476344
2023-04-28,15.073749985831618
2023-05-01,14.959581753590477
2023-05-02,14.972891816728223
2023-05-03,14.970362266208111
2023-05-04,14.915852069446492
2023-05-05,15.289912237852446
2023-05-08,15.281824291996422
2023-05-09,15.239061990415792
2023-05-10,15.404889358085683
2023-05-11,15.455111245193715
2023-05-12,15.398653147306174
2023-05-15,15.408187481420455
2023-05-16,15.331864190501953
2023-05-17,15.400124403593807
2023-05-18,15.715329078149685
2023-05-19,15.708345973632593
2023-05-22,15.738270737780482
2023-05-23,15.66287708508925
2023-05-24,15.586081882105896
2023-05-25,15.604742204299008
2023-05-26,15.720304199286858
2023-05-30,15.784927813531112
2023-05-31,15.771054679704623
2023-06-01,15.93137628083165
2023-06-02,16.02257699867685
2023-06-05,16.00475579170342
2023-06-06,16.027115609023667
2023-06-07,15.940961932008467
2023-06-08,16.04278146553424
2023-06-09,16.028317503290303
2023-06-12,16.114247938964702
2023-06-13,16.110113940075436
2023-06-14,16.276266643702627
2023-06-15,16.44038407139434
2023-06-16,16.304816342261244
2023-06-20,16.286926122564914
2023-06-21,16.06497291469487
2023-06-22,16.254521821220607
2023-06-23,16.093383575555777
2023-06-26,15.87764435306476
2023-06-27,16.15064652780594
2023-06-28,16.182164858703796
2023-06-29,16.149759202664615
2023-06-30,16.398791406336137
2023-07-03,16.437411047754345
2023-07-05,16.436966707836245
2023-07-06,16.31178477347077
2023-07-07,16.257628136562683
2023-07-10,16.262954796800386
2023-07-11,16.331844586825948
2023-07-12,16.51696954950373
2023-07-13,16.73247473611264
2023-07-14,16.707791890625206
2023-07-17,16.75064546005915
2023-07-18,16.822407321968036
2023-07-19,16.869785877230704
2023-07-20,16.746957180437725
2023-07-21,16.73840443496837
2023-07-24,16.75583207286604
2023-07-25,16.763029898294583
2023-07-26,16.707267763436924
2023-07-27,16.56085660270329
2023-07-28,16.862507445924603
2023-07-31,16.889141430440628
2023-08-01,16.794414583926127
2023-08-02,16.660797395969468
2023-08-03,16.57538008432107
2023-08-04,16.6260168323854
2023-08-07,16.678461228432663
2023-08-08,16.68441196307631
2023-08-09,16.63389430288991
2023-08-10,16.57321150541251
2023-08-11,16.4675462714682
2023-08-14,16.499876443318584
2023-08-15,16.38797292172475
2023-08-16,16.29639590918216
2023-08-17,16.223843047881502
2023-08-18,16.25208654562626
2023-08-21,16.254603106993894
2023-08-22,16.236084326762725
2023-08-23,16.414608076196735
2023-08-24,16.270326230346623
2023-08-25,16.339591782763826
2023-08-28,16.485227220540114
2023-08-29,16.66315462192802
2023-08-30,16.756080771722434
2023-08-31,16.806323444929525
2023-09-01,16.788538776091745
2023-09-05,16.70134709616193
2023-09-06,16.5542426705894
2023-09-07,16.4358532532162
2023-09-08,16.458823911653216
2023-09-11,16.498864533708815
2023-09-12,16.465100024584633
2023-09-13,16.484385895978914
2023-09-14,16.53695915747373
2023-09-15,16.253796918331552
2023-09-18,16.266420337624787
2023-09-19,16.21987621462885
2023-09-20,16.13920417023205
2023-09-21,16.020693127524275
2023-09-22,16.033999131709223
2023-09-25,16.00873807215005
2023-09-26,15.888526916146178
2023-09-27,15.856189429685712
2023-09-28,15.923856277689751
2023-09-29,15.906272110955396
2023-10-02,15.818012003298055
2023-10-03,15.646676823356959
2023-10-04,15.753271146492146
2023-10-05,15.765110566490584
2023-10-06,15.812586687741497
2023-10-09,15.964150819647521
2023-10-10,15.989945570357195
2023-10-11,16.06660436090742
2023-10-12,15.940403553649316
2023-10-13,15.951694109845263
2023-10-16,15.988406851376814
2023-10-17,15.909596199538852
2023-10-18,15.766397180302642
2023-10-19,15.65832891664534
2023-10-20,15.60789332782771
2023-10-23,15.631001436577105
2023-10-24,15.703837118377974
2023-10-25,15.522260709371425
2023-10-26,15.48844998999118
2023-10-27,15.465401737935908
2023-10-30,15.53209924435797
2023-10-31,15.564436724557337
2023-11-01,15.71518711680511
2023-11-02,15.91446412779602
2023-11-03,16.078279862891073
2023-11-06,16.050274484347682
2023-11-07,16.11892229484997
2023-11-08,16.157372095495734
2023-11-09,16.014451355981535
2023-11-10,16.432777513551187
2023-11-13,16.42043991136797
2023-11-14,16.74890318134888
2023-11-15,16.77006573838436
2023-11-16,16.85379078906268
2023-11-17,16.81882918909886
2023-11-20,17.062646442671365
2023-11-21,16.924636358631567
2023-11-22,17.00008254511735
2023-11-24,16.966960068791355
2023-11-27,16.96603910306127
2023-11-28,16.99824201756836
2023-11-29,17.03686214464401
2023-11-30,17.02865953901055
2023-12-01,17.136453681400912
2023-12-04,17.055941705603484
2023-12-05,17.083811361223603
2023-12-06,17.15062774876151
2023-12-07,17.152102543720115
2023-12-08,17.13364873719728
2023-12-11,17.167882004671192
2023-12-12,17.225358759910538
2023-12-13,17.47218404308206
2023-12-14,17.546845796176683
2023-12-15,17.63515879577187
2023-12-18,17.648958667009115
2023-12-19,17.716113548492302
2023-12-20,17.636750814167016
2023-12-21,17.706648506730417
2023-12-22,17.729728079495015
2023-12-26,17.77268958024705
2023-12-27,17.835386090831502
2023-12-28,17.76746376377334
2023-12-29,17.477494063207768
2024-01-02,17.395951163030823
2024-01-03,17.34575019839917
2024-01-04,17.265556925858558
2024-01-05,17.214780465572947
2024-01-08,17.524779753907833
2024-01-09,17.367998801484575
2024-01-10,17.377797695964684
2024-01-11,17.24150484681493
2024-01-12,17.212998477687886
2024-01-16,17.00009646058232
2024-01-17,16.878947110309372
2024-01-18,16.978718042995535
2024-01-19,17.14173391412878
2024-01-22,17.186035930325513
2024-01-23,17.189440569558993
2024-01-24,17.174406601533452
2024-01-25,17.258281233017108
2024-01-26,17.231898388190984
2024-01-29,17.351848813270202
2024-01-30,17.356945285066704
2024-01-31,17.28791309746624
2024-02-01,17.433306833883645
2024-02-02,17.41163302073055
2024-02-05,17.29520760437984
2024-02-06,17.36691993291136
2024-02-07,17.423827746380567
2024-02-08,17.688043083087123
2024-02-09,17.975705088565057
2024-02-12,17.980321023126493
2024-02-13,17.757643332451554
2024-02-14,18.170081662854855
2024-02-15,18.654604772900417
2024-02-16,18.40093730138005
2024-02-20,18.36598925364536
2024-02-21,18.344968575735685
2024-02-22,18.88203001557137
2024-02-23,18.82642707618198
2024-02-26,18.777937244233904
2024-02-27,18.774381990581073
2024-02-28,18.796041077359316
2024-02-29,18.848816625342717
2024-03-01,19.132621640804683
2024-03-04,19.101081694638406
2024-03-05,19.064441710678697
2024-03-06,19.135878203057995
2024-03-07,19.246968470860015
2024-03-08,19.196285357910543
2024-03-11,19.20180317868619
2024-03-12,19.265715093461427
2024-03-13,19.229258941740316
2024-03-14,19.139040540110052
2024-03-15,19.02757194229282
2024-03-18,19.07293902589537
2024-03-19,19.15346090655771
2024-03-20,19.33061707899618
2024-03-21,19.394499026706235
2024-03-22,19.357730807272677
2024-03-25,19.30424914259352
2024-03-26,19.268593943859216
2024-03-27,19.430523721110557
2024-03-28,19.42681062965358
2024-04-01,19.29395741544884
2024-04-02,19.211992627058386
2024-04-03,19.233866643373066
2024-04-04,19.149416143184865
2024-04-05,19.186127792826564
2024-04-08,19.169864463046164
2024-04-09,19.21911457704545
2024-04-10,18.995176944846445
2024-04-11,19.053442684629456
2024-04-12,18.96132379526368
2024-04-15,19.078198435443692
2024-04-16,19.023360150243914
2024-04-17,19.027452951657107
2024-04-18,18.974763446874693
2024-04-19,18.904379922777004
2024-04-22,18.99245700276545
2024-04-23,19.11756565846801
2024-04-24,19.083895114748163
2024-04-25,19.011182765793947
2024-04-26,19.12728346688647
2024-04-29,19.199829985866646
2024-04-30,18.963498141025614
2024-05-01,18.942042541369098
2024-05-02,19.075128081248856
2024-05-03,19.264047011066054
2024-05-06,19.371849356627074
2024-05-07,19.407657216707197
2024-05-08,19.381401673024328
2024-05-09,19.46656655556399
2024-05-10,19.447638566354396
2024-05-13,19.46050795304561
2024-05-14,19.533519581382492
2024-05-15,19.775403817112306
2024-05-16,19.73471575783042
2024-05-17,19.763085079414946
2024-05-20,19.785854353420387
2024-05-21,19.83437974535974
2024-05-22,19.777269740207206
2024-05-23,19.63281220692833
2024-05-24,19.762711439137085
2024-05-28,19.776522459651495
2024-05-29,19.659101752195273
2024-05-30,19.643091226021504
2024-05-31,19.822003433372508
2024-06-03,19.94563081466467
2024-06-04,19.91071777612018
2024-06-05,20.064792610179662
2024-06-06,20.13467551804827
2024-06-07,20.01634043260356
2024-06-10,20.025729091545386
2024-06-11,20.102741165952285
2024-06-12,20.547398713004398
2024-06-13,20.70992386074022
2024-06-14,20.78753273609596
2024-06-17,20.821913427182995
2024-06-18,20.848040689830455
2024-06-20,20.79326964068945
2024-06-21,20.756919913697736
2024-06-24,20.212573946748996
2024-06-25,20.58334698600792
2024-06-26,20.559719802128626
2024-06-27,20.56971618504933
2024-06-28,20.558810157629257
2024-07-01,20.714208221823217
2024-07-02,20.817806469068124
2024-07-03,21.098612062040736
2024-07-05,21.163134422102207
2024-07-08,21.307626458876094
2024-07-09,21.29035985322641
2024-07-10,21.405883133933337
2024-07-11,20.870015819703525
2024-07-12,21.056444363266536
2024-07-15,21.052134207641494
2024-07-16,20.982026450413358
2024-07-17,20.165898809064437
2024-07-18,20.059800252169158
2024-07-19,19.746001815368277
2024-07-22,19.838396189815178
2024-07-23,19.83018575259684
2024-07-24,19.773420308757164
2024-07-25,19.640750695805586
2024-07-26,19.79747043389952
2024-07-29,19.819958032283278
2024-07-30,19.93974006957959
2024-07-31,20.174973272428502
2024-08-01,20.152843088601546
2024-08-02,20.121321409588333
2024-08-05,20.003931611301965
2024-08-06,20.007153160460113
2024-08-07,19.96422492001652
2024-08-08,20.16500553137774
2024-08-09,20.250311580203558
2024-08-12,20.452186197458687
2024-08-13,20.6657256195147
2024-08-14,20.7121202953467
2024-08-15,20.824827213305657
2024-08-16,20.871516749955774
2024-08-19,20.985273051057714
2024-08-20,21.010311157299586
2024-08-21,21.067941976038675
2024-08-22,20.936791494363725
2024-08-23,21.605404872194583
2024-08-26,21.56639647149687
2024-08-27,21.596009244820937
2024-08-28,21.527794308462987
2024-08-29,21.681380554064603
2024-08-30,21.8072223631398
2024-09-03,21.622151235934616
2024-09-04,21.66327805967491
2024-09-05,21.662357384160767
2024-09-06,21.495505773740714
2024-09-09,21.631137620225793
2024-09-10,21.724364076253114
2024-09-11,21.828112069555967
2024-09-12,21.902379193603668
2024-09-13,21.98065730765077
2024-09-16,22.025787377197723
2024-09-17,22.010292123386723
2024-09-18,21.929832992418508
2024-09-19,22.381521031600684
2024-09-20,22.141687511142084
2024-09-23,22.06074221128358
2024-09-24,22.097717676598993
2024-09-25,22.028466967997634
2024-09-26,22.06427290370898
2024-09-27,22.09217612685198
2024-09-30,22.10612878112038
2024-10-01,22.014995536979466
2024-10-02,21.98825233254062
2024-10-03,21.912009059901745
2024-10-04,22.218186014204147
2024-10-07,22.07745049466639
2024-10-08,22.191036545635285
2024-10-09,22.226367307619174
2024-10-10,22.205760033425857
2024-10-11,22.275722551128872
2024-10-14,22.457900514900235
2024-10-15,22.428155051374276
2024-10-16,22.525636884168623
2024-10-17,22.52757060715791
2024-10-18,22.614224535643515
2024-10-21,22.577087137721115
2024-10-22,22.565095221893795
2024-10-23,22.35890935194849
2024-10-24,22.407264232071245
2024-10-25,22.378655831369745
2024-10-28,22.35315498575115
2024-10-29,22.47964465473376
2024-10-30,22.524915298912095
2024-10-31,22.344446712239876
2024-11-01,22.198144594939844
2024-11-04,22.273216531621227
2024-11-05,22.30423682971789
2024-11-06,22.46672863680093
2024-11-07,22.387173921000482
2024-11-08,22.551965625853466
2024-11-11,22.531588346764234
2024-11-12,22.42583586223761
2024-11-13,22.203900169225516
2024-11-14,21.90452403593827
2024-11-15,21.577759357872193
2024-11-18,21.620257283478452
2024-11-19,21.780807244064537
2024-11-20,21.809138233770515
2024-11-21,22.140625223803355
2024-11-22,22.54955265411135
2024-11-25,22.892370598979287
2024-11-26,22.724266668503134
2024-11-27,22.755432198227
2024-11-29,22.84231726243567
2024-12-02,22.83098486655328
2024-12-03,22.668547134018322
2024-12-04,22.7497660002858
2024-12-05,22.484388495693015
2024-12-06,22.564662034938767
2024-12-09,22.451333752972985
2024-12-10,22.396330721841387
2024-12-11,22.79727958114215
2024-12-12,22.650151129526883
2024-12-13,22.823523917049464
2024-12-16,23.152196479183168
2024-12-17,23.050238743987464
2024-12-18,22.702465406461016
2024-12-19,22.647543514589987
2024-12-20,22.845313226150257
2024-12-23,23.030751231075122
2024-12-24,23.343044241297186
2024-12-26,23.327185349332446
2024-12-27,23.017096829941217
2024-12-30,22.71097101723858
2024-12-31,22.518047152900962
2025-01-02,22.474000350739534
2025-01-03,22.841791417627828
2025-01-06,23.104308637931748
2025-01-07,22.692031214917584
2025-01-08,22.695996610009633
2025-01-10,22.340097695792306
2025-01-13,22.337847238923647
2025-01-14,22.356890631830584
2025-01-15,22.87124013916026
2025-01-16,22.71100445951679
2025-01-17,23.09433002697951
2025-01-21,23.23874761318202
2025-01-22,23.535875110759207
2025-01-23,23.5859130278403
2025-01-24,23.452626330272448
2025-01-27,23.36284004908109
2025-01-28,23.464466827131737
2025-01-29,23.39800704070596
2025-01-30,23.48596376121401
2025-01-31,23.4045626948792
2025-02-03,23.296877046810035
2025-02-04,23.403890682480295
2025-02-05,23.519268979912148
2025-02-06,23.64203256099199
2025-02-07,23.343828989186157
2025-02-10,23.626409195093736
2025-02-11,23.60494669319864
2025-02-12,23.48559872344059
2025-02-13,23.697415912694268
2025-02-14,23.74655902804833
2025-02-18,23.717801063031086
2025-02-19,23.76489222455957
2025-02-20,23.73974150077901
2025-02-21,23.606795020210967
2025-02-24,23.57827648142463
2025-02-25,23.61254378031764
2025-02-26,23.650935545255937
2025-02-27,23.448472853619517
2025-02-28,23.695745311816015
2025-03-03,23.860605564043418
2025-03-04,23.926850003916837
2025-03-05,23.988751262463875
2025-03-06,23.921463728908712
2025-03-07,23.97331501551856
2025-03-10,23.95217496048083
2025-03-11,24.04978527954855
2025-03-12,24.07804570971175
2025-03-13,23.96600602910413
2025-03-14,24.1718165535266
2025-03-17,24.275248145352094
2025-03-18,24.15817897459833
2025-03-19,24.326732195714467
2025-03-20,24.309490861937473
2025-03-21,24.2668093891154
2025-03-24,24.14255415463191
2025-03-25,24.21611630509569
2025-03-26,24.17796674793537
2025-03-27,24.329784379789128
2025-03-28,24.182813437027637
2025-03-31,24.392089924501878
2025-04-01,24.371799622591915
2025-04-02,24.385304326676142
2025-04-03,24.43704987312013
2025-04-04,24.185491605555413
2025-04-07,23.781649076748952
2025-04-08,23.78655808009862
2025-04-09,24.188919548058706
2025-04-10,24.408903363269047
2025-04-11,24.573062736177647
2025-04-14,24.601500593308934
2025-04-15,24.70240209123937
2025-04-16,25.15788421084436
2025-04-17,25.066884889149048
2025-04-21,25.387101778597668
2025-04-22,25.216343876405876
2025-04-23,24.927395763738843
2025-04-24,25.17619956885695
2025-04-25,25.31493045714188
2025-04-28,25.545717210697465
2025-04-29,25.670273998143166
2025-04-30,25.695439195598393
2025-05-01,25.68886477412042
2025-05-02,25.793307828364732
2025-05-05,25.696202823304503
2025-05-06,25.621433164011002
2025-05-07,25.709102938482054
2025-05-08,25.698561869719757
2025-05-09,25.691730124010924
2025-05-12,26.034561891223664
2025-05-13,26.11080783353652
2025-05-14,26.078716668430502
2025-05-15,26.114359184282595
2025-05-16,26.163369130737745
2025-05-19,26.170717491606425
2025-05-20,26.072527941916935
2025-05-21,25.762519806734453
2025-05-22,25.816003329238608
2025-05-23,25.765170190156713
2025-05-27,26.086587842428447
2025-05-28,25.975110881590517
2025-05-29,26.080319840378195
2025-05-30,25.99925149117663
2025-06-02,25.98587814948101
2025-06-03,26.04752350821178
2025-06-04,26.086080464553532
2025-06-05,25.984416656821164
2025-06-06,26.22981172279791
2025-06-09,26.358561645640968
2025-06-10,26.506018650012965
2025-06-11,26.447696078446125
2025-06-12,26.69309282354337
2025-06-13,26.494518461942143
2025-06-16,26.582621665794868
2025-06-17,26.53407572930468
2025-06-18,26.5405018072978
2025-06-20,26.478734589451168
2025-06-23,26.73632396225461
2025-06-24,27.216274499353087
2025-06-25,27.4485441746857
2025-06-26,27.637882567833294
2025-06-27,27.60485811699251
2025-06-30,27.875654918561587
2025-07-01,27.626873857655255
2025-07-02,27.918586200746606
2025-07-03,28.286254276863758
2025-07-07,28.061691034594446
2025-07-08,28.21250230150558
2025-07-09,28.38202367257803
2025-07-10,28.288458034531384
2025-07-11,28.164066664231544
2025-07-14,28.14094904473499
2025-07-15,28.390831984475135
2025-07-16,28.4788949471261
2025-07-17,28.737584519070012
2025-07-18,28.718872735215356
2025-07-21,28.756299662311353
2025-07-22,28.489903657304144
2025-07-23,28.65282383353379
2025-07-24,28.773912926718886
2025-07-25,28.839958469013766
2025-07-28,29.0700260663721
2025-07-29,29.071127945205912
2025-07-30,29.13607496805367
2025-07-31,28.922518756269053
2025-08-01,28.804352361287695
2025-08-04,29.04283015722645
2025-08-05,28.95859754999081
2025-08-06,29.284787309775112
2025-08-07,29.311508301970754
2025-08-08,29.604301068330628
2025-08-11,29.579686868283407
2025-08-12,30.037739318699185
2025-08-13,30.048939338696144
2025-08-14,29.983984691139778
2025-08-15,29.75663829804312
2025-08-18,29.82047191826992
2025-08-19,29.777194054154933
2025-08-20,29.759487770846597
2025-08-21,29.65617541221649
2025-08-22,30.818956891322216
2025-08-25,30.494795325300817
2025-08-26,30.746774801256848
2025-08-27,30.964632744888736
