Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-18T04:00:00.000Z,666.5396583763,667.895939709,659.3892034355,659.6285400391,82062600,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-19T04:00:00.000Z,655.1806813208,661.1743225351,653.3855958813,658.0029907227,111272500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-20T04:00:00.000Z,656.5100097656,656.6900024414,644.7199707031,648.5700073242,163617500,1.797,0.0,0.0,SPY,NA,NA,USD
2026-03-23T04:00:00.000Z,658.0700073242,662.6199951172,653.9400024414,655.3800048828,134802700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-24T04:00:00.000Z,651.3200073242,657.0300292969,649.8800048828,653.1799926758,96457500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-25T04:00:00.000Z,658.6699829102,660.8900146484,654.2399902344,656.8200073242,90653800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-26T04:00:00.000Z,652.0599975586,654.8499755859,644.8200073242,645.0900268555,96494400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-27T04:00:00.000Z,642.5,642.6599731445,633.1099853516,634.0900268555,103649400,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-30T04:00:00.000Z,640.1099853516,640.3699951172,629.2800292969,631.9699707031,99275900,0.0,0.0,0.0,SPY,NA,NA,USD
2026-03-31T04:00:00.000Z,638.9400024414,651.5399780273,637.9799804688,650.3400268555,152534100,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-01T04:00:00.000Z,653.9000244141,658.5200195312,653.0,655.2399902344,97841500,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-02T04:00:00.000Z,646.4199829102,658.200012207,645.1099853516,655.8300170898,68358700,0.0,0.0,0.0,SPY,NA,NA,USD
2026-04-06T04:00:00.000Z,655.8599853516,659.7199707031,655.5200195312,658.9299926758,39105800,0.0,0.0,0.0,SPY,NA,NA,USD
