Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-31T04:00:00.000Z,86.2654994187,86.4937446089,85.908250686,86.0273361206,47112200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-01T04:00:00.000Z,85.9625729163,86.3909912417,85.9127614281,85.9426498413,31157600,0.345,0.0,0.0,TLT,NA,NA,USD
2026-04-02T04:00:00.000Z,85.8928275247,86.5304723197,85.8330507006,86.4706954956,33310600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-06T04:00:00.000Z,86.1817652367,86.5304760613,86.0721693202,86.3312149048,14660300,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-07T04:00:00.000Z,86.2016896589,86.3611046677,85.5939408416,86.3212509155,22747200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-08T04:00:00.000Z,87.0386034002,87.0485687386,86.410923905,86.6002197266,22244900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-09T04:00:00.000Z,86.3710694847,86.8094455536,86.0721701457,86.3810272217,18909100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-10T04:00:00.000Z,86.281394621,86.3611021231,86.0123913033,86.1717987061,13247700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-13T04:00:00.000Z,86.1219900889,86.4806662587,85.9326866656,86.430847168,12719700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-14T04:00:00.000Z,86.3810266942,86.9190409403,86.311284529,86.8891525269,16606900,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-15T04:00:00.000Z,86.6998472676,86.7496663565,86.4109208761,86.5105514526,15119600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-16T04:00:00.000Z,86.6002149891,86.6500340771,85.8828626903,85.9625701904,20001000,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-17T04:00:00.000Z,86.7297412323,86.8891486307,86.5703262326,86.7496643066,29604100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-20T04:00:00.000Z,86.7895207836,86.8094438586,86.3909908732,86.7297439575,14623500,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-21T04:00:00.000Z,86.6500328848,86.7695865321,86.2116492412,86.2515029907,19798700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-22T04:00:00.000Z,86.7297402073,86.8393361179,86.3909871376,86.4208755493,13676800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-23T04:00:00.000Z,86.5105512958,86.7197777865,85.9227179733,86.2315826416,21106700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-24T04:00:00.000Z,86.1419109661,86.5005871268,85.9326844726,86.3909912109,22285700,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-27T04:00:00.000Z,86.1717966774,86.3013232655,85.8729049537,85.9625701904,19250100,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-28T04:00:00.000Z,85.8031658478,86.0522460938,85.6238277667,86.0522460938,14553600,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-29T04:00:00.000Z,85.673638585,85.673638585,85.2352625245,85.3847045898,29020800,0.0,0.0,0.0,TLT,NA,NA,USD
2026-04-30T04:00:00.000Z,85.5740036102,85.5839689479,85.0758431479,85.3050003052,28516200,0.0,0.0,0.0,TLT,NA,NA,USD
2026-05-01T04:00:00.000Z,85.5,86.0,85.3399963379,85.6100006104,21272100,0.315,0.0,0.0,TLT,NA,NA,USD
