open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1769817600000,0.11582,0.11593,0.09461,0.10426,2462959641.0,1769903999999,258114346.50166,2351739,1176843499.0,123228960.84252,DOGEUSDT,2026-01-31,2026-01-31 23:59:59.999
1769904000000,0.10426,0.10685,0.10103,0.10426,1128141338.0,1769990399999,117912128.72529,1526153,523522306.0,54710322.9538,DOGEUSDT,2026-02-01,2026-02-01 23:59:59.999
1769990400000,0.10427,0.11056,0.09955,0.10792,1604582722.0,1770076799999,167945160.16619,2198095,803949408.0,84238419.70618,DOGEUSDT,2026-02-02,2026-02-02 23:59:59.999
1770076800000,0.10791,0.11053,0.10226,0.10602,1614342566.0,1770163199999,172598524.73871,1830028,799277519.0,85533166.46991,DOGEUSDT,2026-02-03,2026-02-03 23:59:59.999
1770163200000,0.10602,0.10947,0.10127,0.10383,1322881491.0,1770249599999,139066982.2845,1728093,647022485.0,68048165.72451,DOGEUSDT,2026-02-04,2026-02-04 23:59:59.999
1770249600000,0.10383,0.10477,0.08675,0.08849,3166815594.0,1770335999999,300880029.8884,3783582,1494751777.0,142042736.1939,DOGEUSDT,2026-02-05,2026-02-05 23:59:59.999
1770336000000,0.08848,0.10211,0.08001,0.09848,2894496776.0,1770422399999,264062397.69446,3200222,1401477270.0,128008577.69184,DOGEUSDT,2026-02-06,2026-02-06 23:59:59.999
1770422400000,0.09847,0.09948,0.09472,0.09823,1448690461.0,1770508799999,140960623.39996,1419343,702935360.0,68407202.1539,DOGEUSDT,2026-02-07,2026-02-07 23:59:59.999
1770508800000,0.09823,0.09902,0.0951,0.09663,616525440.0,1770595199999,60038530.16109,843738,298647211.0,29097025.28657,DOGEUSDT,2026-02-08,2026-02-08 23:59:59.999
1770595200000,0.09663,0.09748,0.09243,0.09611,682487562.0,1770681599999,65036532.79777,916460,326108237.0,31088319.78982,DOGEUSDT,2026-02-09,2026-02-09 23:59:59.999
1770681600000,0.09612,0.09657,0.09182,0.09277,497491627.0,1770767999999,46577224.48477,731248,240837011.0,22534532.8298,DOGEUSDT,2026-02-10,2026-02-10 23:59:59.999
1770768000000,0.09277,0.09362,0.0879,0.09112,788143970.0,1770854399999,71416512.93377,1056084,378554972.0,34288756.39276,DOGEUSDT,2026-02-11,2026-02-11 23:59:59.999
1770854400000,0.09113,0.09455,0.09069,0.093,647408732.0,1770940799999,59886781.13044,847022,309435481.0,28638529.19711,DOGEUSDT,2026-02-12,2026-02-12 23:59:59.999
1770940800000,0.09299,0.09764,0.09179,0.09667,727434615.0,1771027199999,69152340.90265,701710,396279344.0,37721422.70446,DOGEUSDT,2026-02-13,2026-02-13 23:59:59.999
1771027200000,0.09668,0.11383,0.0963,0.11104,1350008258.0,1771113599999,142481721.99147,1232085,661158935.0,69531885.42641,DOGEUSDT,2026-02-14,2026-02-14 23:59:59.999
1771113600000,0.11104,0.11757,0.10155,0.10269,2260569216.0,1771199999999,251358678.60656,2210913,1128210473.0,125622153.503,DOGEUSDT,2026-02-15,2026-02-15 23:59:59.999
1771200000000,0.10268,0.1036,0.0985,0.10102,1011576182.0,1771286399999,102601192.71794,1158131,537235909.0,54540041.45157,DOGEUSDT,2026-02-16,2026-02-16 23:59:59.999
1771286400000,0.10103,0.1036,0.09836,0.10066,813594093.0,1771372799999,81791588.56452,992675,393567966.0,39591074.35877,DOGEUSDT,2026-02-17,2026-02-17 23:59:59.999
1771372800000,0.10067,0.1023,0.09749,0.09855,540244921.0,1771459199999,54061793.2844,780323,248199115.0,24851054.59512,DOGEUSDT,2026-02-18,2026-02-18 23:59:59.999
1771459200000,0.09855,0.09924,0.09551,0.09837,628133019.0,1771545599999,61364130.36333,775293,284316805.0,27776032.54962,DOGEUSDT,2026-02-19,2026-02-19 23:59:59.999
1771545600000,0.09836,0.10244,0.09566,0.10011,879726429.0,1771631999999,87475574.71295,1052097,448475152.0,44601640.67999,DOGEUSDT,2026-02-20,2026-02-20 23:59:59.999
